,id,ini_timestamp,feat_orig_pkts_mean,feat_resp_pkts_mean,feat_orig_bytes_mean,feat_resp_bytes_mean,feat_mean_duration,feat_conn_state_dns_ratio,feat_conn_state_http_ratio,feat_conn_state_ssl_ratio,feat_conn_state_dhcp_ratio,feat_conn_state_unk_ratio,feat_conn_state_irc_ratio,feat_method_dns_ratio,feat_method_http_ratio,feat_method_ssl_ratio,feat_method_dhcp_ratio,feat_method_unk_ratio,feat_method_irc_ratio,feat_proto_tcp_ratio,feat_proto_udp_ratio,feat_proto_icmp_ratio,feat_private_conn_ratio,label,detailed_label
699,192.168.1.132,2018-10-25 12:56:37.400158976,1.0,1.0,76.0,76.0,0.109436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
493,192.168.1.200,2019-02-28 21:39:33.981529856,3.9885654885654884,0.0022522522522522522,239.3069993069993,0.12196812196812197,1.5687769144144144,0.0,0.0,0.0,0.0,8.662508662508663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995668745668745,0.0004331254331254331,0.0,11544,Malicious,PartOfAHorizontalPortScan
676,192.168.1.200,2019-03-01 03:45:33.981529856,3.967093545924858,0.002883555254007294,238.04461029598846,0.14587397167331015,1.53479074293953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994063268594691,0.0005936731405309134,0.0,11791,Malicious,PartOfAHorizontalPortScan
124,192.168.1.195,2019-09-20 07:26:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
326,192.168.1.195,2019-09-20 20:52:41.665906944,2.0,2.0,152.0,152.0,0.0079945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
615,192.168.1.200,2019-03-01 01:43:33.981529856,3.8793226381461676,0.0074866310160427805,232.67504456327987,0.35258467023172907,1.4659331846702317,0.0,8.9126559714795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997326203208556,0.00026737967914438503,0.0,11220,Malicious,PartOfAHorizontalPortScan
883,192.168.2.3,2018-09-21 10:20:22.965529856,8.5,7.5,2201.5,2763.5,4.3861645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
960,0.0.0.0,2018-09-21 12:54:22.965529856,10.0,0.0,3280.0,0.0,58.309093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
452,192.168.1.200,2019-02-28 20:17:33.981529856,3.9972574562907095,0.0013712718546451835,239.84916009598902,0.07953376756942064,1.5595124946006171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995714775454234,0.0004285224545766198,0.0,11668,Malicious,PartOfAHorizontalPortScan
134,192.168.1.195,2019-09-20 07:58:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
1019,0.0.0.0,2018-09-21 14:54:22.965529856,10.0,0.0,3280.0,0.0,59.711646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
806,192.168.1.132,2018-10-26 01:34:37.400158976,1.0,1.0,76.0,76.0,0.269841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
957,192.168.2.3,2018-09-21 12:48:22.965529856,3.0,2.5384615384615383,227.23076923076923,309.3076923076923,23.138678000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,13,Bening,Benign
461,192.168.1.200,2019-02-28 20:35:33.981529856,4.000342260631471,0.011636861470009412,239.91238127834345,0.6730555317874561,1.565239799520835,0.0,0.0002566954736031488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995721742106615,0.0004278257893385813,0.0,11687,Malicious,PartOfAHorizontalPortScan
761,192.168.1.132,2018-10-25 19:16:37.400158976,2.5,1.5,117.0,208.5,0.0262275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
122,192.168.1.195,2019-09-20 07:18:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
835,192.168.1.132,2018-10-26 06:18:37.400158976,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
391,192.168.1.200,2019-02-28 18:15:33.981529856,4.486062246278755,0.3668019846639603,268.02868741542625,212.45809652683806,3.7196320062246273,0.0,0.00018042399639152008,0.00027063599458728013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999639152007217,0.00036084799278304015,0.0,11085,Malicious,PartOfAHorizontalPortScan
483,192.168.1.200,2019-02-28 21:19:33.981529856,4.0363605179658695,0.0020581425263699513,242.16173570019723,0.10839550638881743,1.6111998656204443,0.0,0.0,8.575593859874797e-05,0.0,8.575593859874797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999656976245605,0.00034302375439499187,0.0,11661,Malicious,PartOfAHorizontalPortScan
866,0.0.0.0,2018-09-21 09:46:22.965529856,10.0,0.0,3280.0,0.0,60.591687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
546,192.168.1.200,2019-02-28 23:25:33.981529856,3.988261313371895,0.002041510717931269,239.27254168084383,0.10207553589656346,1.5601775292616538,0.0,0.0,0.0,8.506294658046955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996597482136781,0.0003402517863218782,0.0,11756,Malicious,PartOfAHorizontalPortScan
902,0.0.0.0,2018-09-21 10:58:22.965529856,10.0,0.0,3280.0,0.0,59.919783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
382,192.168.1.195,2019-09-21 00:04:41.665906944,2.0,0.0,152.0,0.0,4.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,Bening,Benign
732,192.168.1.132,2018-10-25 15:58:37.400158976,1.0,1.0,76.0,76.0,0.0655855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
115,192.168.1.195,2019-09-20 06:54:41.665906944,2.0,2.0,152.0,152.0,0.004496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
459,192.168.1.200,2019-02-28 20:31:33.981529856,4.078970718722272,0.0019520851818988466,244.75244010647737,0.1036379769299024,1.621291347914818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995563442768411,0.00044365572315882877,0.0,11270,Malicious,PartOfAHorizontalPortScan
917,192.168.2.3,2018-09-21 11:28:22.965529856,1.3333333333333333,0.3333333333333333,139.66666666666666,50.0,0.03909166666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Bening,Benign
839,192.168.1.132,2018-10-26 07:00:37.400158976,3.0,2.625,603.0,537.5,0.040972375000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,8,Bening,Benign
103,192.168.1.195,2019-09-20 06:12:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
978,169.254.15.115,2018-09-21 13:30:22.965529856,3.0,0.0,692.0,0.0,3.553259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
228,192.168.1.195,2019-09-20 14:32:41.665906944,2.0,2.0,152.0,152.0,0.00451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
171,192.168.1.195,2019-09-20 10:26:41.665906944,2.0,2.0,152.0,152.0,0.004244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
773,192.168.1.132,2018-10-25 20:46:37.400158976,3.0,2.0,137.0,241.5,0.054717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
777,192.168.1.132,2018-10-25 21:30:37.400158976,3.0,2.0,137.0,234.5,0.0974435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
800,192.168.1.132,2018-10-26 00:46:37.400158976,3.0,2.0,137.0,241.5,0.0301055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
372,192.168.1.195,2019-09-20 23:32:41.665906944,2.0,2.0,152.0,152.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
903,192.168.2.3,2018-09-21 11:00:22.965529856,9.5,8.0,3822.5,2781.5,4.386093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
387,192.168.1.195,2019-09-21 00:22:41.665906944,2.0,2.0,152.0,152.0,0.007749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
87,192.168.1.195,2019-09-20 05:26:41.665906944,3947762.0,1.0,114485145.0,76.0,356.7793495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Malicious,-
289,192.168.1.195,2019-09-20 18:22:41.665906944,2.0,2.0,152.0,152.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
981,192.168.2.3,2018-09-21 13:36:22.965529856,7.0,6.666666666666667,1777.3333333333333,2034.0,22.86000633333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,3,Bening,Benign
790,192.168.1.132,2018-10-25 23:16:37.400158976,3.0,2.0,137.0,226.5,0.0316005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
583,192.168.1.200,2019-03-01 00:39:33.981529856,3.88276961218346,0.0033646183814414732,232.97751018239774,0.16008500088542588,1.4692208585974855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996458296440588,0.0003541703559412077,0.0,11294,Malicious,PartOfAHorizontalPortScan
816,192.168.1.132,2018-10-26 03:42:37.400158976,1.0,1.0,76.0,76.0,0.063581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
556,192.168.1.200,2019-02-28 23:45:33.981529856,3.993707482993197,0.002210884353741497,239.63333333333333,0.11292517006802721,1.5585152515306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996598639455783,0.0003401360544217687,0.0,11760,Malicious,PartOfAHorizontalPortScan
68,192.168.1.195,2019-09-20 04:22:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
144,192.168.1.195,2019-09-20 08:36:41.665906944,2.0,0.0,152.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
494,192.168.1.200,2019-02-28 21:41:33.981529856,3.9989789840891685,0.004254232961796988,239.92138177486598,0.2482770356504722,1.561497314047477,0.0,8.508465923593976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997447460222921,0.00025525397770781926,0.0,11753,Malicious,PartOfAHorizontalPortScan
884,192.168.2.3,2018-09-21 10:22:22.965529856,3.066666666666667,1.8666666666666667,193.33333333333334,191.2,20.113941399999998,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.26666666666666666,0.06666666666666667,15,Bening,Benign
292,192.168.1.195,2019-09-20 18:30:41.665906944,2.0,2.0,152.0,152.0,0.007995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
572,192.168.1.200,2019-03-01 00:17:33.981529856,4.016624816001386,0.005714780500476232,240.95021213957918,0.3084249718590354,1.582597061563772,0.0,0.0,8.658758334054896e-05,8.658758334054896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996536496666378,0.00034635033336219586,0.0,11549,Malicious,PartOfAHorizontalPortScan
746,192.168.1.132,2018-10-25 17:16:37.400158976,2.0,1.3333333333333333,103.33333333333333,164.33333333333334,0.10285933333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,3,Bening,Benign
233,192.168.1.195,2019-09-20 14:50:41.665906944,2.0,2.0,152.0,152.0,0.004736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
140,192.168.1.195,2019-09-20 08:20:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
211,192.168.1.195,2019-09-20 13:22:41.665906944,2.0,2.0,152.0,152.0,0.004753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
995,192.168.2.3,2018-09-21 14:04:22.965529856,14.5,13.5,1300.1666666666667,12869.333333333334,27.065596333333332,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,6,Bening,Benign
89,192.168.1.195,2019-09-20 05:34:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
76,192.168.1.195,2019-09-20 04:50:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
925,192.168.2.3,2018-09-21 11:44:22.965529856,9.5,8.0,2030.0,3495.5,0.5206905,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
60,192.168.1.195,2019-09-20 03:56:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
128,192.168.1.195,2019-09-20 07:40:41.665906944,2.0,0.0,152.0,0.0,2.6666666666666664e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,Bening,Benign
347,192.168.1.195,2019-09-20 22:10:41.665906944,2.0,2.0,152.0,152.0,0.004484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
401,192.168.1.200,2019-02-28 18:35:33.981529856,3.9888850889192886,0.003761969904240766,239.3406292749658,0.1771545827633379,1.5526025480506156,0.0,0.0,8.549931600547196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996580027359782,0.0003419972640218878,0.0,11696,Malicious,PartOfAHorizontalPortScan
231,192.168.1.195,2019-09-20 14:42:41.665906944,2.0,2.0,152.0,152.0,0.007732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
920,0.0.0.0,2018-09-21 11:34:22.965529856,10.0,0.0,3280.0,0.0,58.570407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
299,192.168.1.195,2019-09-20 18:58:41.665906944,2.0,2.0,152.0,152.0,0.004736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
955,0.0.0.0,2018-09-21 12:44:22.965529856,10.0,0.0,3280.0,0.0,58.226316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
105,192.168.1.195,2019-09-20 06:20:41.665906944,2.0,0.0,152.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
611,192.168.1.200,2019-03-01 01:35:33.981529856,4.084020064493013,0.004478681476173415,245.0526692941598,0.20494446434969546,1.6275548273916158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996417054819061,0.00035829451809387314,0.0,11164,Malicious,PartOfAHorizontalPortScan
17,192.168.1.195,2019-09-20 01:26:41.665906944,2.0,2.0,152.0,152.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
41,192.168.1.195,2019-09-20 02:44:41.665906944,2.0,0.0,152.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
1024,169.254.15.115,2018-09-21 15:04:22.965529856,1.6666666666666667,0.0,171.66666666666666,0.0,1.3381006666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,Bening,Benign
482,192.168.1.200,2019-02-28 21:17:33.981529856,3.9899110807113543,0.0023939808481532147,239.39945280437757,0.11627906976744186,1.5523624476744184,0.0,0.0,8.549931600547196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997435020519836,0.00025649794801641587,0.0,11696,Malicious,PartOfAHorizontalPortScan
390,192.168.1.195,2019-09-21 00:38:41.665906944,2.0,2.0,152.0,152.0,0.006247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,Bening,Benign
602,192.168.1.200,2019-03-01 01:17:33.981529856,4.0184540389972145,0.004004178272980502,241.1183844011142,0.18523676880222842,1.5762052884749302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996518105849582,0.00034818941504178273,0.0,11488,Malicious,PartOfAHorizontalPortScan
33,192.168.1.195,2019-09-20 02:24:41.665906944,2.0,0.0,152.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
249,192.168.1.195,2019-09-20 16:02:41.665906944,2.0,2.0,152.0,152.0,0.004735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
585,192.168.1.200,2019-03-01 00:43:33.981529856,3.9981490829547366,0.0031970385327275788,239.8828874305906,0.1474003028773347,1.575154740787481,0.0,0.0,8.413259296651523e-05,0.0,8.413259296651523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996634696281339,0.0003365303718660609,0.0,11886,Malicious,PartOfAHorizontalPortScan
664,192.168.1.200,2019-03-01 03:21:33.981529856,3.9901742993848255,0.004101161995898838,239.42276144907723,0.20232399179767602,1.5566216931818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994873547505126,0.0005126452494873548,0.0,11704,Malicious,PartOfAHorizontalPortScan
975,169.254.15.115,2018-09-21 13:24:22.965529856,1.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
599,192.168.1.200,2019-03-01 01:11:33.981529856,3.998305946129087,0.0032187023547348807,239.90310011858378,0.14907674064035237,1.558514248771811,0.0,0.0,8.470269354565475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999745891919363,0.00025410808063696424,0.0,11806,Malicious,PartOfAHorizontalPortScan
336,192.168.1.195,2019-09-20 21:36:41.665906944,2.0,2.0,152.0,152.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
284,192.168.1.195,2019-09-20 18:04:41.665906944,2.0,0.0,152.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
770,192.168.1.132,2018-10-25 20:34:37.400158976,1.0,1.0,76.0,76.0,0.109427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
741,192.168.1.132,2018-10-25 16:46:37.400158976,3.0,2.0,137.0,241.5,0.055342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
999,192.168.2.3,2018-09-21 14:12:22.965529856,3.3636363636363638,2.8181818181818183,256.90909090909093,348.09090909090907,27.33825609090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5454545454545454,0.09090909090909091,11,Bening,Benign
834,192.168.1.132,2018-10-26 06:16:37.400158976,2.5,2.0,117.0,228.5,0.0339825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
873,192.168.2.3,2018-09-21 10:00:22.965529856,6.8,4.8,2989.6,1266.2,60.076710000000006,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,5,Bening,Benign
909,192.168.2.3,2018-09-21 11:12:22.965529856,3.736842105263158,2.736842105263158,471.36842105263156,504.5263157894737,17.35138994736842,0.2631578947368421,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.3157894736842105,0.05263157894736842,19,Bening,Benign
492,192.168.1.200,2019-02-28 21:37:33.981529856,4.0166520595968445,0.005784399649430325,240.98106923751095,0.305170902716915,1.5757741262927258,0.0,8.764241893076249e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997370727432077,0.00026292725679228745,0.0,11410,Malicious,PartOfAHorizontalPortScan
200,192.168.1.195,2019-09-20 12:38:41.665906944,2.0,2.0,152.0,152.0,0.0068705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
680,192.168.1.200,2019-03-01 03:53:33.981529856,3.9881687242798356,0.0030864197530864196,239.30384087791495,0.15432098765432098,1.5507025091735254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995713305898491,0.0004286694101508916,0.0,11664,Malicious,PartOfAHorizontalPortScan
976,0.0.0.0,2018-09-21 13:26:22.965529856,10.0,0.0,3280.0,0.0,58.020596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
828,192.168.1.132,2018-10-26 05:16:37.400158976,3.0,2.0,137.0,226.5,0.063218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,Bening,Benign
265,192.168.1.195,2019-09-20 17:00:41.665906944,2.0,2.0,152.0,152.0,0.0067485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
468,192.168.1.200,2019-02-28 20:49:33.981529856,4.0737523269213725,0.004786809679992909,244.48240404219484,0.2487368141122241,1.6196513487279498,0.0,8.864462370357238e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997340661288893,0.00026593387111071713,0.0,11281,Malicious,PartOfAHorizontalPortScan
13,192.168.1.195,2019-09-20 01:12:41.665906944,2.0,8.0,152.0,608.0,0.006515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,Bening,Benign
262,192.168.1.195,2019-09-20 16:46:41.665906944,2.0,2.0,152.0,152.0,0.007746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
533,192.168.1.200,2019-02-28 22:59:33.981529856,3.995027008488382,0.003086684386521478,239.6782988939381,0.15159049987138815,1.5715808119694763,0.0,0.0,8.574123295892996e-05,0.0,8.574123295892996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996570350681643,0.0003429649318357198,0.0,11663,Malicious,PartOfAHorizontalPortScan
717,192.168.1.132,2018-10-25 14:22:37.400158976,1.0,1.0,76.0,76.0,0.269861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
469,192.168.1.200,2019-02-28 20:51:33.981529856,4.000170648464164,0.005972696245733789,240.20597269624574,0.3583617747440273,1.5643659060580204,0.0,0.0,8.532423208191126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995733788395904,0.0004266211604095563,0.0,11720,Malicious,PartOfAHorizontalPortScan
98,192.168.1.195,2019-09-20 05:58:41.665906944,2.0,0.0,152.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bening,Benign
